563.0,311.0,103.0,123.0
568.7778,311.44446,103.0,123.0
571.8889,313.6667,103.0,123.0
567.0,316.7778,103.0,123.0
560.3333,318.11115,103.0,123.0
553.6666,320.33337,103.0,123.0
546.99994,321.66672,103.0,123.0
542.111,322.11118,103.0,123.0
535.44434,324.3334,103.0,123.0
534.9999,327.44452,103.0,123.0
538.9999,328.77786,103.0,123.0
541.2221,327.44452,103.0,123.0
541.466,327.46716,105.27888,125.721375
543.7374,327.01288,105.27888,125.721375
547.8259,330.19284,105.27888,125.721375
551.9144,331.55566,105.27888,125.721375
556.9115,332.9185,105.27888,125.721375
553.73157,335.18988,105.27888,125.721375
555.0944,334.7356,105.27888,125.721375
554.64014,336.09842,105.27888,125.721375
556.91156,334.7356,105.27888,125.721375
562.8172,334.2813,105.27888,125.721375
565.8944,331.47656,107.60817,128.50296
566.35876,331.94092,107.60817,128.50296
570.5377,331.47656,107.60817,128.50296
571.9307,329.1549,107.60817,128.50296
573.3237,330.5479,107.60817,128.50296
578.43134,331.01227,107.60817,128.50296
578.8957,330.5479,107.60817,128.50296
577.5027,331.01227,107.60817,128.50296
576.1097,330.5479,107.60817,128.50296
573.788,325.4403,107.60817,128.50296
570.5377,323.11865,107.60817,128.50296
570.07336,322.6543,107.60817,128.50296
572.395,317.5467,107.60817,128.50296
568.21606,315.22504,107.60817,128.50296
569.6091,316.61804,107.60817,128.50296
570.0734,317.08234,107.60817,128.50296
566.8231,314.76068,107.60817,128.50296
567.2875,314.2964,107.60817,128.50296
575.1811,313.83203,107.60817,128.50296
579.36005,315.22504,107.60817,128.50296
582.61035,315.6894,107.60817,128.50296
584.932,316.1537,107.60817,128.50296
583.539,316.61804,107.60817,128.50296
582.146,315.22504,107.60817,128.50296
585.3963,314.76068,107.60817,128.50296
585.86066,316.1537,107.60817,128.50296
583.539,316.61804,107.60817,128.50296
583.07465,315.22504,107.60817,128.50296
582.6103,316.61804,107.60817,128.50296
581.2173,318.01105,107.60817,128.50296
583.53894,315.6894,107.60817,128.50296
585.8606,317.0824,107.60817,128.50296
590.03955,316.61804,107.60817,128.50296
591.43256,315.22504,107.60817,128.50296
592.82556,317.5467,107.60817,128.50296
589.57526,317.0824,107.60817,128.50296
590.0396,319.40405,107.60817,128.50296
584.0033,321.7257,107.60817,128.50296
581.3676,322.71286,109.989,131.34608
580.893,324.13666,109.989,131.34608
578.51996,325.56046,109.989,131.34608
576.1469,326.98425,109.989,131.34608
577.57074,326.50964,109.989,131.34608
570.93756,328.50342,112.42251,134.25212
571.42267,328.98853,112.42251,134.25212
571.9078,329.47363,112.42251,134.25212
570.45245,330.92896,112.42251,134.25212
572.878,331.41406,112.42251,134.25212
570.45245,332.8694,112.42251,134.25212
567.0567,334.3247,112.42251,134.25212
567.5418,333.8396,112.42251,134.25212
565.1163,336.26514,112.42251,134.25212
561.7205,334.8098,112.42251,134.25212
559.295,336.26514,112.42251,134.25212
556.86945,336.75024,112.42251,134.25212
553.4737,339.17578,112.42251,134.25212
553.9588,337.72046,112.42251,134.25212
551.53326,341.11618,112.42251,134.25212
549.1077,339.66086,112.42251,134.25212
548.6226,342.0864,112.42251,134.25212
551.04816,339.66086,112.42251,134.25212
547.6524,338.20554,112.42251,134.25212
552.0184,337.72043,112.42251,134.25212
558.3247,337.23532,112.42251,134.25212
562.6907,335.78,112.42251,134.25212
568.997,335.2949,112.42251,134.25212
575.30334,333.83957,112.42251,134.25212
576.75867,335.2949,112.42251,134.25212
579.1842,334.80978,112.42251,134.25212
582.57996,334.32468,112.42251,134.25212
585.0055,333.83957,112.42251,134.25212
583.5502,335.2949,112.42251,134.25212
586.9459,332.86935,112.42251,134.25212
582.57996,337.2353,112.42251,134.25212
585.9757,334.80975,112.42251,134.25212
584.5204,332.38422,112.42251,134.25212
584.0353,334.80975,112.42251,134.25212
581.60974,331.41403,112.42251,134.25212
585.0055,327.0481,112.42251,134.25212
583.5502,322.68216,112.42251,134.25212
586.9459,318.31622,112.42251,134.25212
589.37146,313.9503,112.42251,134.25212
588.88635,311.52475,112.42251,134.25212
593.2523,310.06943,112.42251,134.25212
597.6183,306.6737,112.42251,134.25212
597.1332,309.09924,112.42251,134.25212
603.4395,307.64392,112.42251,134.25212
606.83527,310.06946,112.42251,134.25212
603.4395,309.58435,112.42251,134.25212
607.8055,312.0099,112.42251,134.25212
608.2906,311.52478,112.42251,134.25212
610.7161,316.86093,112.42251,134.25212
606.35016,319.28647,112.42251,134.25212
612.6565,317.83115,112.42251,134.25212
612.1714,323.1673,112.42251,134.25212
608.77563,323.6524,112.42251,134.25212
616.0522,326.07794,112.42251,134.25212
610.71606,325.59283,112.42251,134.25212
608.2905,329.95877,112.42251,134.25212
